time[s],positionX_E[m],positionY_E[m], positionZ_E[m], velocityX_E[m/s], velocityY_E[m/s], velocityZ_E[m/s], apparentVelocity[m/s], accelerationX_E[m/s^2], accelerationY_E[m/s^2], accelerationZ_E[m/s^2], mach[dimless]
17.166,1159,0,2880.8,63.194,0,67.372,95.643,-0.34678,0,-11.105,0.29063
17.167,1159.1,0,2880.8,63.193,0,67.361,95.635,-0.34669,0,-11.105,0.29061
17.168,1159.1,0,2880.9,63.193,0,67.35,95.627,-0.34661,0,-11.104,0.29059
17.169,1159.2,0,2881,63.193,0,67.339,95.619,-0.34653,0,-11.104,0.29056
17.17,1159.3,0,2881,63.192,0,67.328,95.611,-0.34644,0,-11.104,0.29054
17.171,1159.3,0,2881.1,63.192,0,67.317,95.603,-0.34636,0,-11.103,0.29051
17.172,1159.4,0,2881.2,63.192,0,67.306,95.595,-0.34628,0,-11.103,0.29049
17.173,1159.5,0,2881.2,63.191,0,67.295,95.587,-0.3462,0,-11.103,0.29046
17.174,1159.5,0,2881.3,63.191,0,67.284,95.579,-0.34611,0,-11.102,0.29044
17.175,1159.6,0,2881.4,63.191,0,67.272,95.571,-0.34603,0,-11.102,0.29042
17.176,1159.6,0,2881.4,63.19,0,67.261,95.563,-0.34595,0,-11.102,0.29039
17.177,1159.7,0,2881.5,63.19,0,67.25,95.555,-0.34587,0,-11.102,0.29037
17.178,1159.8,0,2881.6,63.189,0,67.239,95.547,-0.34578,0,-11.101,0.29034
17.179,1159.8,0,2881.6,63.189,0,67.228,95.539,-0.3457,0,-11.101,0.29032
17.18,1159.9,0,2881.7,63.189,0,67.217,95.531,-0.34562,0,-11.101,0.2903
17.181,1160,0,2881.8,63.188,0,67.206,95.523,-0.34554,0,-11.1,0.29027
17.182,1160,0,2881.8,63.188,0,67.195,95.515,-0.34545,0,-11.1,0.29025
17.183,1160.1,0,2881.9,63.188,0,67.184,95.506,-0.34537,0,-11.1,0.29022
17.184,1160.2,0,2882,63.187,0,67.172,95.498,-0.34529,0,-11.099,0.2902
17.185,1160.2,0,2882,63.187,0,67.161,95.49,-0.34521,0,-11.099,0.29017
17.186,1160.3,0,2882.1,63.187,0,67.15,95.482,-0.34512,0,-11.099,0.29015
17.187,1160.3,0,2882.2,63.186,0,67.139,95.474,-0.34504,0,-11.098,0.29013
17.188,1160.4,0,2882.2,63.186,0,67.128,95.466,-0.34496,0,-11.098,0.2901
17.189,1160.5,0,2882.3,63.186,0,67.117,95.458,-0.34488,0,-11.098,0.29008
17.19,1160.5,0,2882.4,63.185,0,67.106,95.45,-0.34479,0,-11.098,0.29005
17.191,1160.6,0,2882.4,63.185,0,67.095,95.442,-0.34471,0,-11.097,0.29003
17.192,1160.7,0,2882.5,63.185,0,67.084,95.434,-0.34463,0,-11.097,0.29001
17.193,1160.7,0,2882.6,63.184,0,67.073,95.426,-0.34455,0,-11.097,0.28998
17.194,1160.8,0,2882.6,63.184,0,67.062,95.418,-0.34447,0,-11.096,0.28996
17.195,1160.8,0,2882.7,63.184,0,67.05,95.41,-0.34438,0,-11.096,0.28993
17.196,1160.9,0,2882.8,63.183,0,67.039,95.402,-0.3443,0,-11.096,0.28991
17.197,1161,0,2882.8,63.183,0,67.028,95.394,-0.34422,0,-11.095,0.28988
17.198,1161,0,2882.9,63.183,0,67.017,95.386,-0.34414,0,-11.095,0.28986
17.199,1161.1,0,2883,63.182,0,67.006,95.378,-0.34405,0,-11.095,0.28984
17.2,1161.2,0,2883,63.182,0,66.995,95.37,-0.34397,0,-11.094,0.28981
17.201,1161.2,0,2883.1,63.182,0,66.984,95.362,-0.34389,0,-11.094,0.28979
17.202,1161.3,0,2883.2,63.181,0,66.973,95.354,-0.34381,0,-11.094,0.28976
17.203,1161.4,0,2883.2,63.181,0,66.962,95.346,-0.34373,0,-11.094,0.28974
17.204,1161.4,0,2883.3,63.181,0,66.951,95.338,-0.34364,0,-11.093,0.28972
17.205,1161.5,0,2883.4,63.18,0,66.939,95.33,-0.34356,0,-11.093,0.28969
17.206,1161.5,0,2883.4,63.18,0,66.928,95.322,-0.34348,0,-11.093,0.28967
17.207,1161.6,0,2883.5,63.179,0,66.917,95.314,-0.3434,0,-11.092,0.28964
17.208,1161.7,0,2883.6,63.179,0,66.906,95.306,-0.34331,0,-11.092,0.28962
17.209,1161.7,0,2883.6,63.179,0,66.895,95.298,-0.34323,0,-11.092,0.28959
17.21,1161.8,0,2883.7,63.178,0,66.884,95.29,-0.34315,0,-11.091,0.28957
17.211,1161.9,0,2883.8,63.178,0,66.873,95.282,-0.34307,0,-11.091,0.28955
17.212,1161.9,0,2883.8,63.178,0,66.862,95.274,-0.34299,0,-11.091,0.28952
17.213,1162,0,2883.9,63.177,0,66.851,95.266,-0.3429,0,-11.091,0.2895
17.214,1162,0,2884,63.177,0,66.84,95.258,-0.34282,0,-11.09,0.28947
17.215,1162.1,0,2884,63.177,0,66.829,95.25,-0.34274,0,-11.09,0.28945
17.216,1162.2,0,2884.1,63.176,0,66.817,95.242,-0.34266,0,-11.09,0.28943
17.217,1162.2,0,2884.2,63.176,0,66.806,95.234,-0.34258,0,-11.089,0.2894
17.218,1162.3,0,2884.2,63.176,0,66.795,95.226,-0.34249,0,-11.089,0.28938
17.219,1162.4,0,2884.3,63.175,0,66.784,95.218,-0.34241,0,-11.089,0.28935
17.22,1162.4,0,2884.4,63.175,0,66.773,95.21,-0.34233,0,-11.088,0.28933
17.221,1162.5,0,2884.4,63.175,0,66.762,95.202,-0.34225,0,-11.088,0.28931
17.222,1162.6,0,2884.5,63.174,0,66.751,95.194,-0.34217,0,-11.088,0.28928
17.223,1162.6,0,2884.6,63.174,0,66.74,95.186,-0.34209,0,-11.087,0.28926
17.224,1162.7,0,2884.6,63.174,0,66.729,95.178,-0.342,0,-11.087,0.28923
17.225,1162.7,0,2884.7,63.173,0,66.718,95.17,-0.34192,0,-11.087,0.28921
17.226,1162.8,0,2884.8,63.173,0,66.707,95.162,-0.34184,0,-11.087,0.28919
17.227,1162.9,0,2884.8,63.173,0,66.695,95.154,-0.34176,0,-11.086,0.28916
17.228,1162.9,0,2884.9,63.172,0,66.684,95.146,-0.34168,0,-11.086,0.28914
17.229,1163,0,2885,63.172,0,66.673,95.138,-0.34159,0,-11.086,0.28911
17.23,1163.1,0,2885,63.172,0,66.662,95.13,-0.34151,0,-11.085,0.28909
17.231,1163.1,0,2885.1,63.171,0,66.651,95.122,-0.34143,0,-11.085,0.28907
17.232,1163.2,0,2885.2,63.171,0,66.64,95.114,-0.34135,0,-11.085,0.28904
17.233,1163.2,0,2885.2,63.171,0,66.629,95.106,-0.34127,0,-11.084,0.28902
17.234,1163.3,0,2885.3,63.17,0,66.618,95.098,-0.34119,0,-11.084,0.28899
17.235,1163.4,0,2885.4,63.17,0,66.607,95.09,-0.3411,0,-11.084,0.28897
17.236,1163.4,0,2885.4,63.17,0,66.596,95.082,-0.34102,0,-11.083,0.28894
17.237,1163.5,0,2885.5,63.169,0,66.585,95.074,-0.34094,0,-11.083,0.28892
17.238,1163.6,0,2885.6,63.169,0,66.574,95.066,-0.34086,0,-11.083,0.2889
17.239,1163.6,0,2885.6,63.169,0,66.562,95.058,-0.34078,0,-11.083,0.28887
17.24,1163.7,0,2885.7,63.168,0,66.551,95.05,-0.3407,0,-11.082,0.28885
17.241,1163.8,0,2885.8,63.168,0,66.54,95.042,-0.34061,0,-11.082,0.28882
17.242,1163.8,0,2885.8,63.168,0,66.529,95.034,-0.34053,0,-11.082,0.2888
17.243,1163.9,0,2885.9,63.167,0,66.518,95.026,-0.34045,0,-11.081,0.28878
17.244,1163.9,0,2886,63.167,0,66.507,95.018,-0.34037,0,-11.081,0.28875
17.245,1164,0,2886,63.166,0,66.496,95.01,-0.34029,0,-11.081,0.28873
17.246,1164.1,0,2886.1,63.166,0,66.485,95.002,-0.34021,0,-11.08,0.2887
17.247,1164.1,0,2886.2,63.166,0,66.474,94.994,-0.34013,0,-11.08,0.28868
17.248,1164.2,0,2886.2,63.165,0,66.463,94.986,-0.34004,0,-11.08,0.28866
17.249,1164.3,0,2886.3,63.165,0,66.452,94.978,-0.33996,0,-11.08,0.28863
17.25,1164.3,0,2886.4,63.165,0,66.441,94.97,-0.33988,0,-11.079,0.28861
17.251,1164.4,0,2886.4,63.164,0,66.43,94.962,-0.3398,0,-11.079,0.28858
17.252,1164.4,0,2886.5,63.164,0,66.418,94.954,-0.33972,0,-11.079,0.28856
17.253,1164.5,0,2886.6,63.164,0,66.407,94.946,-0.33964,0,-11.078,0.28854
17.254,1164.6,0,2886.6,63.163,0,66.396,94.938,-0.33955,0,-11.078,0.28851
17.255,1164.6,0,2886.7,63.163,0,66.385,94.93,-0.33947,0,-11.078,0.28849
17.256,1164.7,0,2886.8,63.163,0,66.374,94.922,-0.33939,0,-11.077,0.28846
17.257,1164.8,0,2886.8,63.162,0,66.363,94.915,-0.33931,0,-11.077,0.28844
17.258,1164.8,0,2886.9,63.162,0,66.352,94.907,-0.33923,0,-11.077,0.28842
17.259,1164.9,0,2887,63.162,0,66.341,94.899,-0.33915,0,-11.076,0.28839
17.26,1165,0,2887,63.161,0,66.33,94.891,-0.33907,0,-11.076,0.28837
17.261,1165,0,2887.1,63.161,0,66.319,94.883,-0.33899,0,-11.076,0.28834
17.262,1165.1,0,2887.2,63.161,0,66.308,94.875,-0.3389,0,-11.076,0.28832
17.263,1165.1,0,2887.2,63.16,0,66.297,94.867,-0.33882,0,-11.075,0.2883
17.264,1165.2,0,2887.3,63.16,0,66.286,94.859,-0.33874,0,-11.075,0.28827
17.265,1165.3,0,2887.4,63.16,0,66.274,94.851,-0.33866,0,-11.075,0.28825
17.266,1165.3,0,2887.4,63.159,0,66.263,94.843,-0.33858,0,-11.074,0.28823
