time[s],Xcg[m],Xcp[m]
16.174,1.8509,2.1199
16.175,1.8509,2.1199
16.176,1.8509,2.1198
16.177,1.8509,2.1198
16.178,1.8509,2.1197
16.179,1.8509,2.1197
16.18,1.8509,2.1196
16.181,1.8509,2.1196
16.182,1.8509,2.1196
16.183,1.8509,2.1196
16.184,1.8509,2.1196
16.185,1.8509,2.1196
16.186,1.8509,2.1196
16.187,1.8509,2.1196
16.188,1.8509,2.1196
16.189,1.8509,2.1196
16.19,1.8509,2.1195
16.191,1.8509,2.1195
16.192,1.8509,2.1195
16.193,1.8509,2.1195
16.194,1.8509,2.1195
16.195,1.8509,2.1195
16.196,1.8509,2.1195
16.197,1.8509,2.1195
16.198,1.8509,2.1195
16.199,1.8509,2.1195
16.2,1.8509,2.1195
16.201,1.8509,2.1195
16.202,1.8509,2.1195
16.203,1.8509,2.1195
16.204,1.8509,2.1195
16.205,1.8509,2.1195
16.206,1.8509,2.1195
16.207,1.8509,2.1194
16.208,1.8509,2.1194
16.209,1.8509,2.1194
16.21,1.8509,2.1194
16.211,1.8509,2.1194
16.212,1.8509,2.1194
16.213,1.8509,2.1194
16.214,1.8509,2.1194
16.215,1.8509,2.1194
16.216,1.8509,2.1194
16.217,1.8509,2.1194
16.218,1.8509,2.1194
16.219,1.8509,2.1194
16.22,1.8509,2.1194
16.221,1.8509,2.1194
16.222,1.8509,2.1194
16.223,1.8509,2.1193
16.224,1.8509,2.1193
16.225,1.8509,2.1193
16.226,1.8509,2.1193
16.227,1.8509,2.1193
16.228,1.8509,2.1193
16.229,1.8509,2.1193
16.23,1.8509,2.1193
16.231,1.8509,2.1193
16.232,1.8509,2.1193
16.233,1.8509,2.1193
16.234,1.8509,2.1193
16.235,1.8509,2.1192
16.236,1.8509,2.1192
16.237,1.8509,2.1192
16.238,1.8509,2.1192
16.239,1.8509,2.1192
16.24,1.8509,2.1192
16.241,1.8509,2.1192
16.242,1.8509,2.1191
16.243,1.8509,2.1191
16.244,1.8509,2.1191
16.245,1.8509,2.1191
16.246,1.8509,2.1191
16.247,1.8509,2.1191
16.248,1.8509,2.1191
16.249,1.8509,2.119
16.25,1.8509,2.119
16.251,1.8509,2.119
16.252,1.8509,2.119
16.253,1.8509,2.119
16.254,1.8509,2.119
16.255,1.8509,2.119
16.256,1.8509,2.1189
16.257,1.8509,2.1189
16.258,1.8509,2.1189
16.259,1.8509,2.1189
16.26,1.8509,2.1189
16.261,1.8509,2.1189
16.262,1.8509,2.1189
16.263,1.8509,2.1189
16.264,1.8509,2.1188
16.265,1.8509,2.1188
16.266,1.8509,2.1188
16.267,1.8509,2.1188
16.268,1.8509,2.1188
16.269,1.8509,2.1188
16.27,1.8509,2.1188
16.271,1.8509,2.1187
16.272,1.8509,2.1187
16.273,1.8509,2.1187
16.274,1.8509,2.1187
16.275,1.8509,2.1187
16.276,1.8509,2.1187
16.277,1.8509,2.1187
16.278,1.8509,2.1186
16.279,1.8509,2.1186
16.28,1.8509,2.1186
16.281,1.8509,2.1186
16.282,1.8509,2.1185
16.283,1.8509,2.1184
16.284,1.8509,2.1183
16.285,1.8509,2.1183
16.286,1.8509,2.1182
16.287,1.8509,2.1181
16.288,1.8509,2.118
16.289,1.8509,2.1179
16.29,1.8509,2.1178
16.291,1.8509,2.1177
16.292,1.8509,2.1177
16.293,1.8509,2.1176
16.294,1.8509,2.1175
16.295,1.8509,2.1174
16.296,1.8509,2.1173
16.297,1.8509,2.1172
16.298,1.8509,2.1171
16.299,1.8509,2.1171
16.3,1.8509,2.117
16.301,1.8509,2.1169
16.302,1.8509,2.1168
16.303,1.8509,2.1167
16.304,1.8509,2.1166
16.305,1.8509,2.1165
16.306,1.8509,2.1164
16.307,1.8509,2.1164
16.308,1.8509,2.1163
16.309,1.8509,2.1162
16.31,1.8509,2.1161
16.311,1.8509,2.116
16.312,1.8509,2.1159
16.313,1.8509,2.1158
16.314,1.8509,2.1158
16.315,1.8509,2.1157
16.316,1.8509,2.1156
16.317,1.8509,2.1155
16.318,1.8509,2.1154
16.319,1.8509,2.1153
16.32,1.8509,2.1152
16.321,1.8509,2.1152
16.322,1.8509,2.1151
16.323,1.8509,2.115
16.324,1.8509,2.1149
16.325,1.8509,2.1148
16.326,1.8509,2.1147
16.327,1.8509,2.1146
16.328,1.8509,2.1146
16.329,1.8509,2.1145
16.33,1.8509,2.1144
16.331,1.8509,2.1143
16.332,1.8509,2.1143
16.333,1.8509,2.1142
16.334,1.8509,2.1142
16.335,1.8509,2.1142
16.336,1.8509,2.1142
16.337,1.8509,2.1141
16.338,1.8509,2.1141
16.339,1.8509,2.1141
16.34,1.8509,2.1141
16.341,1.8509,2.114
16.342,1.8509,2.114
16.343,1.8509,2.114
16.344,1.8509,2.114
16.345,1.8509,2.1139
16.346,1.8509,2.1139
16.347,1.8509,2.1139
16.348,1.8509,2.1139
16.349,1.8509,2.1138
16.35,1.8509,2.1138
16.351,1.8509,2.1138
16.352,1.8509,2.1138
16.353,1.8509,2.1137
16.354,1.8509,2.1137
16.355,1.8509,2.1137
16.356,1.8509,2.1136
16.357,1.8509,2.1136
16.358,1.8509,2.1136
16.359,1.8509,2.1136
16.36,1.8509,2.1135
16.361,1.8509,2.1135
16.362,1.8509,2.1135
16.363,1.8509,2.1135
16.364,1.8509,2.1134
16.365,1.8509,2.1134
16.366,1.8509,2.1134
16.367,1.8509,2.1134
16.368,1.8509,2.1133
16.369,1.8509,2.1133
16.37,1.8509,2.1133
16.371,1.8509,2.1133
16.372,1.8509,2.1132
16.373,1.8509,2.1132
16.374,1.8509,2.1132
16.375,1.8509,2.1132
16.376,1.8509,2.1131
16.377,1.8509,2.1131
16.378,1.8509,2.1131
16.379,1.8509,2.1131
16.38,1.8509,2.113
16.381,1.8509,2.113
16.382,1.8509,2.113
16.383,1.8509,2.113
16.384,1.8509,2.113
16.385,1.8509,2.113
16.386,1.8509,2.113
16.387,1.8509,2.1129
16.388,1.8509,2.1129
16.389,1.8509,2.1129
16.39,1.8509,2.1129
16.391,1.8509,2.1129
16.392,1.8509,2.1129
16.393,1.8509,2.1129
16.394,1.8509,2.1129
16.395,1.8509,2.1129
16.396,1.8509,2.1128
16.397,1.8509,2.1128
16.398,1.8509,2.1128
16.399,1.8509,2.1128
16.4,1.8509,2.1128
16.401,1.8509,2.1128
16.402,1.8509,2.1128
16.403,1.8509,2.1128
16.404,1.8509,2.1128
16.405,1.8509,2.1128
16.406,1.8509,2.1128
16.407,1.8509,2.1127
16.408,1.8509,2.1127
16.409,1.8509,2.1127
16.41,1.8509,2.1127
16.411,1.8509,2.1127
16.412,1.8509,2.1127
16.413,1.8509,2.1127
16.414,1.8509,2.1127
16.415,1.8509,2.1127
16.416,1.8509,2.1126
16.417,1.8509,2.1126
16.418,1.8509,2.1126
16.419,1.8509,2.1126
16.42,1.8509,2.1126
16.421,1.8509,2.1126
16.422,1.8509,2.1126
16.423,1.8509,2.1126
16.424,1.8509,2.1126
16.425,1.8509,2.1126
16.426,1.8509,2.1125
16.427,1.8509,2.1125
16.428,1.8509,2.1125
16.429,1.8509,2.1125
16.43,1.8509,2.1125
16.431,1.8509,2.1125
16.432,1.8509,2.1124
16.433,1.8509,2.1124
16.434,1.8509,2.1123
16.435,1.8509,2.1123
16.436,1.8509,2.1122
16.437,1.8509,2.1121
16.438,1.8509,2.1121
16.439,1.8509,2.112
16.44,1.8509,2.1119
16.441,1.8509,2.1119
16.442,1.8509,2.1118
16.443,1.8509,2.1118
16.444,1.8509,2.1117
16.445,1.8509,2.1116
16.446,1.8509,2.1116
16.447,1.8509,2.1115
16.448,1.8509,2.1114
16.449,1.8509,2.1114
16.45,1.8509,2.1113
16.451,1.8509,2.1113
16.452,1.8509,2.1112
16.453,1.8509,2.1111
16.454,1.8509,2.1111
16.455,1.8509,2.111
16.456,1.8509,2.1109
16.457,1.8509,2.1109
16.458,1.8509,2.1108
16.459,1.8509,2.1108
16.46,1.8509,2.1107
16.461,1.8509,2.1106
16.462,1.8509,2.1106
16.463,1.8509,2.1105
16.464,1.8509,2.1105
16.465,1.8509,2.1104
16.466,1.8509,2.1103
16.467,1.8509,2.1103
16.468,1.8509,2.1102
16.469,1.8509,2.1101
16.47,1.8509,2.1101
16.471,1.8509,2.11
16.472,1.8509,2.11
16.473,1.8509,2.1099
16.474,1.8509,2.1098
16.475,1.8509,2.1098
16.476,1.8509,2.1097
16.477,1.8509,2.1096
16.478,1.8509,2.1096
16.479,1.8509,2.1095
16.48,1.8509,2.1095
16.481,1.8509,2.1094
16.482,1.8509,2.1094
16.483,1.8509,2.1093
16.484,1.8509,2.1093
16.485,1.8509,2.1092
16.486,1.8509,2.1092
16.487,1.8509,2.1092
16.488,1.8509,2.1091
16.489,1.8509,2.1091
16.49,1.8509,2.1091
16.491,1.8509,2.109
16.492,1.8509,2.109
16.493,1.8509,2.1089
16.494,1.8509,2.1089
16.495,1.8509,2.1089
16.496,1.8509,2.1088
16.497,1.8509,2.1088
16.498,1.8509,2.1088
16.499,1.8509,2.1087
16.5,1.8509,2.1087
16.501,1.8509,2.1086
16.502,1.8509,2.1086
16.503,1.8509,2.1086
16.504,1.8509,2.1085
16.505,1.8509,2.1085
16.506,1.8509,2.1084
16.507,1.8509,2.1084
16.508,1.8509,2.1084
16.509,1.8509,2.1083
16.51,1.8509,2.1083
16.511,1.8509,2.1083
16.512,1.8509,2.1082
16.513,1.8509,2.1082
16.514,1.8509,2.1081
16.515,1.8509,2.1081
16.516,1.8509,2.1081
16.517,1.8509,2.108
16.518,1.8509,2.108
16.519,1.8509,2.108
16.52,1.8509,2.1079
16.521,1.8509,2.1079
16.522,1.8509,2.1078
16.523,1.8509,2.1078
16.524,1.8509,2.1078
16.525,1.8509,2.1077
16.526,1.8509,2.1077
16.527,1.8509,2.1077
16.528,1.8509,2.1076
16.529,1.8509,2.1076
16.53,1.8509,2.1075
16.531,1.8509,2.1075
16.532,1.8509,2.1075
16.533,1.8509,2.1076
16.534,1.8509,2.1076
16.535,1.8509,2.1076
16.536,1.8509,2.1077
16.537,1.8509,2.1077
16.538,1.8509,2.1077
16.539,1.8509,2.1077
16.54,1.8509,2.1078
16.541,1.8509,2.1078
16.542,1.8509,2.1078
16.543,1.8509,2.1079
16.544,1.8509,2.1079
16.545,1.8509,2.1079
16.546,1.8509,2.1079
16.547,1.8509,2.108
16.548,1.8509,2.108
16.549,1.8509,2.108
16.55,1.8509,2.1081
16.551,1.8509,2.1081
16.552,1.8509,2.1081
16.553,1.8509,2.1082
16.554,1.8509,2.1082
16.555,1.8509,2.1082
16.556,1.8509,2.1082
16.557,1.8509,2.1083
16.558,1.8509,2.1083
16.559,1.8509,2.1083
16.56,1.8509,2.1084
16.561,1.8509,2.1084
16.562,1.8509,2.1084
16.563,1.8509,2.1085
16.564,1.8509,2.1085
16.565,1.8509,2.1085
16.566,1.8509,2.1086
16.567,1.8509,2.1086
16.568,1.8509,2.1086
16.569,1.8509,2.1086
16.57,1.8509,2.1087
16.571,1.8509,2.1087
16.572,1.8509,2.1087
16.573,1.8509,2.1088
16.574,1.8509,2.1088
16.575,1.8509,2.1088
16.576,1.8509,2.1088
16.577,1.8509,2.1089
16.578,1.8509,2.1089
16.579,1.8509,2.1089
16.58,1.8509,2.109
16.581,1.8509,2.109
16.582,1.8509,2.109
16.583,1.8509,2.1091
16.584,1.8509,2.1091
16.585,1.8509,2.1092
16.586,1.8509,2.1092
16.587,1.8509,2.1093
16.588,1.8509,2.1093
16.589,1.8509,2.1093
16.59,1.8509,2.1094
16.591,1.8509,2.1094
16.592,1.8509,2.1095
16.593,1.8509,2.1095
16.594,1.8509,2.1095
16.595,1.8509,2.1096
16.596,1.8509,2.1096
16.597,1.8509,2.1097
16.598,1.8509,2.1097
16.599,1.8509,2.1098
16.6,1.8509,2.1098
16.601,1.8509,2.1098
16.602,1.8509,2.1099
16.603,1.8509,2.1099
16.604,1.8509,2.11
16.605,1.8509,2.11
16.606,1.8509,2.1101
16.607,1.8509,2.1101
16.608,1.8509,2.1101
16.609,1.8509,2.1102
16.61,1.8509,2.1102
16.611,1.8509,2.1103
16.612,1.8509,2.1103
16.613,1.8509,2.1103
16.614,1.8509,2.1104
16.615,1.8509,2.1104
16.616,1.8509,2.1105
16.617,1.8509,2.1105
16.618,1.8509,2.1106
16.619,1.8509,2.1106
16.62,1.8509,2.1106
16.621,1.8509,2.1107
16.622,1.8509,2.1107
16.623,1.8509,2.1108
16.624,1.8509,2.1108
16.625,1.8509,2.1108
16.626,1.8509,2.1109
16.627,1.8509,2.1109
16.628,1.8509,2.111
16.629,1.8509,2.111
16.63,1.8509,2.1111
16.631,1.8509,2.1111
16.632,1.8509,2.1111
16.633,1.8509,2.1111
16.634,1.8509,2.1111
16.635,1.8509,2.1111
16.636,1.8509,2.1111
16.637,1.8509,2.1111
16.638,1.8509,2.1111
16.639,1.8509,2.1111
16.64,1.8509,2.1111
16.641,1.8509,2.1111
16.642,1.8509,2.1111
16.643,1.8509,2.1111
16.644,1.8509,2.1111
16.645,1.8509,2.1111
16.646,1.8509,2.1111
16.647,1.8509,2.1111
16.648,1.8509,2.1111
16.649,1.8509,2.1111
16.65,1.8509,2.1111
16.651,1.8509,2.1111
16.652,1.8509,2.1111
16.653,1.8509,2.1111
16.654,1.8509,2.1111
16.655,1.8509,2.1111
16.656,1.8509,2.1112
16.657,1.8509,2.1112
16.658,1.8509,2.1112
16.659,1.8509,2.1112
16.66,1.8509,2.1112
16.661,1.8509,2.1112
16.662,1.8509,2.1112
16.663,1.8509,2.1112
16.664,1.8509,2.1112
16.665,1.8509,2.1112
16.666,1.8509,2.1112
16.667,1.8509,2.1112
16.668,1.8509,2.1112
16.669,1.8509,2.1112
16.67,1.8509,2.1112
16.671,1.8509,2.1112
16.672,1.8509,2.1112
16.673,1.8509,2.1112
16.674,1.8509,2.1112
16.675,1.8509,2.1112
16.676,1.8509,2.1112
16.677,1.8509,2.1112
16.678,1.8509,2.1112
16.679,1.8509,2.1112
16.68,1.8509,2.1112
16.681,1.8509,2.1112
16.682,1.8509,2.1112
16.683,1.8509,2.1112
16.684,1.8509,2.1111
16.685,1.8509,2.1111
16.686,1.8509,2.1111
16.687,1.8509,2.1111
16.688,1.8509,2.111
16.689,1.8509,2.111
16.69,1.8509,2.111
16.691,1.8509,2.111
16.692,1.8509,2.1109
16.693,1.8509,2.1109
16.694,1.8509,2.1109
16.695,1.8509,2.1109
16.696,1.8509,2.1108
16.697,1.8509,2.1108
16.698,1.8509,2.1108
16.699,1.8509,2.1108
16.7,1.8509,2.1107
16.701,1.8509,2.1107
16.702,1.8509,2.1107
16.703,1.8509,2.1107
16.704,1.8509,2.1106
16.705,1.8509,2.1106
16.706,1.8509,2.1106
16.707,1.8509,2.1106
16.708,1.8509,2.1106
16.709,1.8509,2.1105
16.71,1.8509,2.1105
16.711,1.8509,2.1105
16.712,1.8509,2.1105
16.713,1.8509,2.1104
16.714,1.8509,2.1104
16.715,1.8509,2.1104
16.716,1.8509,2.1104
16.717,1.8509,2.1103
16.718,1.8509,2.1103
16.719,1.8509,2.1103
16.72,1.8509,2.1103
16.721,1.8509,2.1102
16.722,1.8509,2.1102
16.723,1.8509,2.1102
16.724,1.8509,2.1102
16.725,1.8509,2.1101
16.726,1.8509,2.1101
16.727,1.8509,2.1101
16.728,1.8509,2.1101
16.729,1.8509,2.11
16.73,1.8509,2.11
16.731,1.8509,2.11
16.732,1.8509,2.1099
16.733,1.8509,2.1099
16.734,1.8509,2.1098
16.735,1.8509,2.1098
16.736,1.8509,2.1097
16.737,1.8509,2.1097
16.738,1.8509,2.1096
16.739,1.8509,2.1095
16.74,1.8509,2.1095
16.741,1.8509,2.1094
16.742,1.8509,2.1094
16.743,1.8509,2.1093
16.744,1.8509,2.1092
16.745,1.8509,2.1092
16.746,1.8509,2.1091
16.747,1.8509,2.1091
16.748,1.8509,2.109
16.749,1.8509,2.109
16.75,1.8509,2.1089
16.751,1.8509,2.1088
16.752,1.8509,2.1088
16.753,1.8509,2.1087
16.754,1.8509,2.1087
16.755,1.8509,2.1086
16.756,1.8509,2.1086
16.757,1.8509,2.1085
16.758,1.8509,2.1084
16.759,1.8509,2.1084
16.76,1.8509,2.1083
16.761,1.8509,2.1083
16.762,1.8509,2.1082
16.763,1.8509,2.1081
16.764,1.8509,2.1081
16.765,1.8509,2.108
16.766,1.8509,2.108
16.767,1.8509,2.1079
16.768,1.8509,2.1079
16.769,1.8509,2.1078
16.77,1.8509,2.1077
16.771,1.8509,2.1077
16.772,1.8509,2.1076
16.773,1.8509,2.1076
16.774,1.8509,2.1075
16.775,1.8509,2.1074
16.776,1.8509,2.1074
16.777,1.8509,2.1073
16.778,1.8509,2.1073
16.779,1.8509,2.1072
16.78,1.8509,2.1072
16.781,1.8509,2.1071
16.782,1.8509,2.1071
16.783,1.8509,2.1071
16.784,1.8509,2.107
16.785,1.8509,2.107
16.786,1.8509,2.107
16.787,1.8509,2.107
16.788,1.8509,2.107
16.789,1.8509,2.1069
16.79,1.8509,2.1069
16.791,1.8509,2.1069
16.792,1.8509,2.1069
16.793,1.8509,2.1069
16.794,1.8509,2.1068
16.795,1.8509,2.1068
16.796,1.8509,2.1068
16.797,1.8509,2.1068
16.798,1.8509,2.1068
16.799,1.8509,2.1067
16.8,1.8509,2.1067
16.801,1.8509,2.1067
16.802,1.8509,2.1067
16.803,1.8509,2.1067
16.804,1.8509,2.1066
16.805,1.8509,2.1066
16.806,1.8509,2.1066
16.807,1.8509,2.1066
16.808,1.8509,2.1066
16.809,1.8509,2.1065
16.81,1.8509,2.1065
16.811,1.8509,2.1065
16.812,1.8509,2.1065
16.813,1.8509,2.1065
16.814,1.8509,2.1064
16.815,1.8509,2.1064
16.816,1.8509,2.1064
16.817,1.8509,2.1064
16.818,1.8509,2.1064
16.819,1.8509,2.1063
16.82,1.8509,2.1063
16.821,1.8509,2.1063
16.822,1.8509,2.1063
16.823,1.8509,2.1063
16.824,1.8509,2.1062
16.825,1.8509,2.1062
16.826,1.8509,2.1062
16.827,1.8509,2.1062
16.828,1.8509,2.1062
16.829,1.8509,2.1061
16.83,1.8509,2.1061
16.831,1.8509,2.1061
16.832,1.8509,2.1061
16.833,1.8509,2.1062
16.834,1.8509,2.1062
16.835,1.8509,2.1063
16.836,1.8509,2.1063
16.837,1.8509,2.1064
16.838,1.8509,2.1064
16.839,1.8509,2.1065
16.84,1.8509,2.1065
16.841,1.8509,2.1065
16.842,1.8509,2.1066
16.843,1.8509,2.1066
16.844,1.8509,2.1067
16.845,1.8509,2.1067
16.846,1.8509,2.1068
16.847,1.8509,2.1068
16.848,1.8509,2.1068
16.849,1.8509,2.1069
16.85,1.8509,2.1069
16.851,1.8509,2.107
16.852,1.8509,2.107
16.853,1.8509,2.1071
16.854,1.8509,2.1071
16.855,1.8509,2.1072
16.856,1.8509,2.1072
16.857,1.8509,2.1072
16.858,1.8509,2.1073
16.859,1.8509,2.1073
16.86,1.8509,2.1074
16.861,1.8509,2.1074
16.862,1.8509,2.1075
16.863,1.8509,2.1075
16.864,1.8509,2.1076
16.865,1.8509,2.1076
16.866,1.8509,2.1076
16.867,1.8509,2.1077
16.868,1.8509,2.1077
16.869,1.8509,2.1078
16.87,1.8509,2.1078
16.871,1.8509,2.1079
16.872,1.8509,2.1079
16.873,1.8509,2.1079
16.874,1.8509,2.108
16.875,1.8509,2.108
16.876,1.8509,2.1081
16.877,1.8509,2.1081
16.878,1.8509,2.1082
16.879,1.8509,2.1082
16.88,1.8509,2.1083
16.881,1.8509,2.1083
16.882,1.8509,2.1083
16.883,1.8509,2.1083
16.884,1.8509,2.1083
16.885,1.8509,2.1083
16.886,1.8509,2.1083
16.887,1.8509,2.1083
16.888,1.8509,2.1084
16.889,1.8509,2.1084
16.89,1.8509,2.1084
16.891,1.8509,2.1084
16.892,1.8509,2.1084
16.893,1.8509,2.1084
16.894,1.8509,2.1084
16.895,1.8509,2.1084
16.896,1.8509,2.1084
16.897,1.8509,2.1084
16.898,1.8509,2.1084
16.899,1.8509,2.1084
16.9,1.8509,2.1085
16.901,1.8509,2.1085
16.902,1.8509,2.1085
16.903,1.8509,2.1085
16.904,1.8509,2.1085
16.905,1.8509,2.1085
16.906,1.8509,2.1085
16.907,1.8509,2.1085
16.908,1.8509,2.1085
16.909,1.8509,2.1085
16.91,1.8509,2.1085
16.911,1.8509,2.1085
16.912,1.8509,2.1085
16.913,1.8509,2.1086
16.914,1.8509,2.1086
16.915,1.8509,2.1086
16.916,1.8509,2.1086
16.917,1.8509,2.1086
16.918,1.8509,2.1086
16.919,1.8509,2.1086
16.92,1.8509,2.1086
16.921,1.8509,2.1086
16.922,1.8509,2.1086
16.923,1.8509,2.1086
16.924,1.8509,2.1086
16.925,1.8509,2.1087
16.926,1.8509,2.1087
16.927,1.8509,2.1087
16.928,1.8509,2.1087
16.929,1.8509,2.1087
16.93,1.8509,2.1087
16.931,1.8509,2.1087
16.932,1.8509,2.1087
16.933,1.8509,2.1088
16.934,1.8509,2.1088
16.935,1.8509,2.1088
16.936,1.8509,2.1088
16.937,1.8509,2.1089
16.938,1.8509,2.1089
16.939,1.8509,2.1089
16.94,1.8509,2.1089
16.941,1.8509,2.109
16.942,1.8509,2.109
16.943,1.8509,2.109
16.944,1.8509,2.109
16.945,1.8509,2.1091
16.946,1.8509,2.1091
16.947,1.8509,2.1091
16.948,1.8509,2.1091
16.949,1.8509,2.1092
16.95,1.8509,2.1092
16.951,1.8509,2.1092
16.952,1.8509,2.1092
16.953,1.8509,2.1093
16.954,1.8509,2.1093
16.955,1.8509,2.1093
16.956,1.8509,2.1094
16.957,1.8509,2.1094
16.958,1.8509,2.1094
16.959,1.8509,2.1094
16.96,1.8509,2.1095
16.961,1.8509,2.1095
16.962,1.8509,2.1095
16.963,1.8509,2.1095
16.964,1.8509,2.1096
16.965,1.8509,2.1096
16.966,1.8509,2.1096
16.967,1.8509,2.1096
16.968,1.8509,2.1097
16.969,1.8509,2.1097
16.97,1.8509,2.1097
16.971,1.8509,2.1097
16.972,1.8509,2.1098
16.973,1.8509,2.1098
16.974,1.8509,2.1098
16.975,1.8509,2.1098
16.976,1.8509,2.1099
16.977,1.8509,2.1099
16.978,1.8509,2.1099
16.979,1.8509,2.1099
16.98,1.8509,2.11
16.981,1.8509,2.11
16.982,1.8509,2.1101
16.983,1.8509,2.1101
16.984,1.8509,2.1102
16.985,1.8509,2.1102
16.986,1.8509,2.1103
16.987,1.8509,2.1103
16.988,1.8509,2.1104
16.989,1.8509,2.1105
16.99,1.8509,2.1105
16.991,1.8509,2.1106
16.992,1.8509,2.1106
16.993,1.8509,2.1107
16.994,1.8509,2.1108
16.995,1.8509,2.1108
16.996,1.8509,2.1109
16.997,1.8509,2.1109
16.998,1.8509,2.111
16.999,1.8509,2.111
17,1.8509,2.1111
17.001,1.8509,2.1112
17.002,1.8509,2.1112
17.003,1.8509,2.1113
17.004,1.8509,2.1113
17.005,1.8509,2.1114
17.006,1.8509,2.1114
17.007,1.8509,2.1115
17.008,1.8509,2.1116
17.009,1.8509,2.1116
17.01,1.8509,2.1117
17.011,1.8509,2.1117
17.012,1.8509,2.1118
17.013,1.8509,2.1119
17.014,1.8509,2.1119
17.015,1.8509,2.112
17.016,1.8509,2.112
17.017,1.8509,2.1121
17.018,1.8509,2.1121
17.019,1.8509,2.1122
17.02,1.8509,2.1123
17.021,1.8509,2.1123
17.022,1.8509,2.1124
17.023,1.8509,2.1124
17.024,1.8509,2.1125
17.025,1.8509,2.1126
17.026,1.8509,2.1126
17.027,1.8509,2.1127
17.028,1.8509,2.1127
17.029,1.8509,2.1128
17.03,1.8509,2.1128
17.031,1.8509,2.1129
17.032,1.8509,2.113
17.033,1.8509,2.1131
17.034,1.8509,2.1131
17.035,1.8509,2.1132
17.036,1.8509,2.1133
17.037,1.8509,2.1134
17.038,1.8509,2.1135
17.039,1.8509,2.1136
17.04,1.8509,2.1136
17.041,1.8509,2.1137
17.042,1.8509,2.1138
17.043,1.8509,2.1139
17.044,1.8509,2.114
17.045,1.8509,2.114
17.046,1.8509,2.1141
17.047,1.8509,2.1142
17.048,1.8509,2.1143
17.049,1.8509,2.1144
17.05,1.8509,2.1145
17.051,1.8509,2.1145
17.052,1.8509,2.1146
17.053,1.8509,2.1147
17.054,1.8509,2.1148
17.055,1.8509,2.1149
17.056,1.8509,2.115
17.057,1.8509,2.115
17.058,1.8509,2.1151
17.059,1.8509,2.1152
17.06,1.8509,2.1153
17.061,1.8509,2.1154
17.062,1.8509,2.1154
17.063,1.8509,2.1155
17.064,1.8509,2.1156
17.065,1.8509,2.1157
17.066,1.8509,2.1158
17.067,1.8509,2.1159
17.068,1.8509,2.1159
17.069,1.8509,2.116
17.07,1.8509,2.1161
17.071,1.8509,2.1162
17.072,1.8509,2.1163
17.073,1.8509,2.1163
17.074,1.8509,2.1164
17.075,1.8509,2.1165
17.076,1.8509,2.1166
17.077,1.8509,2.1167
17.078,1.8509,2.1168
17.079,1.8509,2.1168
17.08,1.8509,2.1169
17.081,1.8509,2.117
17.082,1.8509,2.1171
17.083,1.8509,2.1172
17.084,1.8509,2.1173
17.085,1.8509,2.1175
17.086,1.8509,2.1176
17.087,1.8509,2.1177
17.088,1.8509,2.1178
17.089,1.8509,2.1179
17.09,1.8509,2.118
17.091,1.8509,2.1182
17.092,1.8509,2.1183
17.093,1.8509,2.1184
17.094,1.8509,2.1185
17.095,1.8509,2.1186
17.096,1.8509,2.1187
17.097,1.8509,2.1189
17.098,1.8509,2.119
17.099,1.8509,2.1191
17.1,1.8509,2.1192
17.101,1.8509,2.1193
17.102,1.8509,2.1194
17.103,1.8509,2.1196
17.104,1.8509,2.1197
17.105,1.8509,2.1198
17.106,1.8509,2.1199
17.107,1.8509,2.12
17.108,1.8509,2.1201
17.109,1.8509,2.1202
17.11,1.8509,2.1204
17.111,1.8509,2.1205
17.112,1.8509,2.1206
17.113,1.8509,2.1207
17.114,1.8509,2.1208
17.115,1.8509,2.1209
17.116,1.8509,2.1211
17.117,1.8509,2.1212
17.118,1.8509,2.1213
17.119,1.8509,2.1214
17.12,1.8509,2.1215
17.121,1.8509,2.1216
17.122,1.8509,2.1218
17.123,1.8509,2.1219
17.124,1.8509,2.122
17.125,1.8509,2.1221
17.126,1.8509,2.1222
17.127,1.8509,2.1223
17.128,1.8509,2.1225
17.129,1.8509,2.1226
17.13,1.8509,2.1227
17.131,1.8509,2.1228
17.132,1.8509,2.1227
17.133,1.8509,2.1227
17.134,1.8509,2.1226
17.135,1.8509,2.1225
17.136,1.8509,2.1225
17.137,1.8509,2.1224
17.138,1.8509,2.1224
17.139,1.8509,2.1223
17.14,1.8509,2.1222
17.141,1.8509,2.1222
17.142,1.8509,2.1221
17.143,1.8509,2.122
17.144,1.8509,2.122
17.145,1.8509,2.1219
17.146,1.8509,2.1218
17.147,1.8509,2.1218
17.148,1.8509,2.1217
17.149,1.8509,2.1216
17.15,1.8509,2.1216
17.151,1.8509,2.1215
17.152,1.8509,2.1215
17.153,1.8509,2.1214
17.154,1.8509,2.1213
17.155,1.8509,2.1213
17.156,1.8509,2.1212
17.157,1.8509,2.1211
17.158,1.8509,2.1211
17.159,1.8509,2.121
17.16,1.8509,2.1209
17.161,1.8509,2.1209
17.162,1.8509,2.1208
17.163,1.8509,2.1208
17.164,1.8509,2.1207
17.165,1.8509,2.1206
17.166,1.8509,2.1206
17.167,1.8509,2.1205
17.168,1.8509,2.1204
17.169,1.8509,2.1204
17.17,1.8509,2.1203
17.171,1.8509,2.1202
17.172,1.8509,2.1202
17.173,1.8509,2.1201
17.174,1.8509,2.12
17.175,1.8509,2.12
17.176,1.8509,2.1199
17.177,1.8509,2.1199
17.178,1.8509,2.1198
